"id","name","price","categoryID","stockCount","lastSold","cost"
"OFF-AR-10000657","Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",2.15,2,90,"2014-11-05",1.3623
"OFF-AR-10000658","Newell 324",11.55,2,137,"2014-09-03",8.2357
"OFF-AR-10000716","DIXON Ticonderoga Erasable Checking Pencils",5.58,2,164,"2014-12-05",2.7342
"OFF-AR-10000799","Col-Erase Pencils with Erasers",6.08,2,62,"2014-12-11",3.7609
"OFF-AR-10000817","Manco Dry-Lighter Erasable Highlighter",3.04,2,101,"2014-12-03",1.9253
"OFF-AR-10000823","Newell 307",1.82,2,194,"2014-12-16",1.1405
"OFF-AR-10000896","Newell 329",3.28,2,163,"2013-09-06",2.2304
"OFF-AR-10000914","Boston 16765 Mini Stand Up Battery Pencil Sharpener",11.66,2,55,"2014-09-20",7.509
"OFF-AR-10000937","Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",36.55,2,126,"2014-02-18",17.7689
"OFF-AR-10000940","Newell 343",2.94,2,176,"2014-10-13",1.9698
"OFF-AR-10001022","SANFORD Liquid Accent Tank-Style Highlighters",2.84,2,59,"2014-11-07",1.9596
"OFF-AR-10001026","Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,2,175,"2014-11-21",1.232
"OFF-AR-10001044","BOSTON Ranger #55 Pencil Sharpener, Black",25.99,2,138,"2014-12-01",15.9887
"OFF-AR-10001118","Binney & Smith Crayola Metallic Crayons, 16-Color Pack",3.37,2,79,"2014-12-24",1.7794
"OFF-AR-10001130","Quartet Alpha White Chalk, 12/Pack",2.21,2,152,"2014-10-04",0.9503
"OFF-AR-10001149","Sanford Colorific Colored Pencils, 12/Box",2.88,2,143,"2014-09-05",1.8597
"OFF-AR-10001166","Staples",7.58,2,153,"2014-09-02",4.6238
"OFF-AR-10001177","Newell 349",3.28,2,52,"2014-11-20",2.1414
"OFF-AR-10001216","Newell 339",2.78,2,58,"2014-11-07",1.9682
"OFF-AR-10001221","Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",5.98,2,54,"2014-04-12",3.4684
"OFF-AR-10001227","Newell 338",2.94,2,151,"2014-01-31",2.1462
"OFF-AR-10001231","Sanford EarthWrite Recycled Pencils, Medium Soft, #2",2.1,2,63,"2014-06-11",1.512
"OFF-AR-10001246","Newell 317",2.94,2,127,"2014-12-22",1.7346
"OFF-AR-10001315","Newell 310",1.76,2,173,"2014-12-19",1.0806
"OFF-AR-10001374","BIC Brite Liner Highlighters, Chisel Tip",6.48,2,62,"2014-09-10",3.9127
"OFF-AR-10001419","Newell 325",4.13,2,176,"2014-12-23",2.5995
"OFF-AR-10001427","Newell 330",5.98,2,177,"2014-09-17",3.9903
"OFF-AR-10001446","Newell 309",11.55,2,104,"2014-12-03",6.699
"OFF-AR-10001468","Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",37.44,2,58,"2014-04-15",16.848
"OFF-AR-10001473","Newell 313",3.28,2,194,"2012-12-11",2.027
"OFF-AR-10001545","Newell 326",1.76,2,101,"2014-04-05",1.1149
"OFF-AR-10001547","Newell 311",2.21,2,52,"2014-09-26",1.4836
"OFF-AR-10001573","American Pencil",2.33,2,189,"2014-11-28",1.6543
"OFF-AR-10001615","Newell 34",19.84,2,132,"2014-12-26",13.5388
"OFF-AR-10001662","Rogers Handheld Barrel Pencil Sharpener",2.74,2,50,"2014-12-03",1.8248
"OFF-AR-10001683","Lumber Crayons",9.85,2,102,"2014-04-21",5.4434
"OFF-AR-10001725","Boston Home & Office Model 2000 Electric Pencil Sharpeners",23.65,2,145,"2014-09-15",16.9188
"OFF-AR-10001761","Avery Hi-Liter Smear-Safe Highlighters",5.84,2,153,"2014-11-26",3.1925
"OFF-AR-10001770","Economy #2 Pencils",2.66,2,69,"2014-10-18",1.9684
"OFF-AR-10001860","BIC Liqua Brite Liner",6.94,2,82,"2014-12-10",4.0303
"OFF-AR-10001868","Prang Dustless Chalk Sticks",1.68,2,142,"2014-12-03",0.7952
"OFF-AR-10001897","Model L Table or Wall-Mount Pencil Sharpener",17.99,2,144,"2014-09-06",11.9933
"OFF-AR-10001915","Peel-Off China Markers",9.93,2,83,"2014-11-20",5.2469
"OFF-AR-10001919","OIC #2 Pencils, Medium Soft",1.88,2,159,"2014-09-03",1.2817
"OFF-AR-10001940","Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,2,153,"2014-09-05",1.6947
"OFF-AR-10001953","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener",43.98,2,192,"2014-08-13",28.7173
"OFF-AR-10001954","Newell 331",4.89,2,144,"2014-06-16",3.2015
"OFF-AR-10001955","Newell 319",19.84,2,133,"2014-06-12",12.6409
"OFF-AR-10001958","Stanley Bostitch Contemporary Electric Pencil Sharpeners",16.98,2,190,"2014-12-29",10.2237
"OFF-AR-10001972","Newell 323",1.68,2,50,"2014-08-30",1.1088
"OFF-AR-10001988","Bulldog Table or Wall-Mount Pencil Sharpener",5.99,2,167,"2014-12-17",4.2529
"OFF-AR-10002053","Premium Writing Pencils, Soft, #2 by Central Association for the Blind",2.98,2,125,"2014-09-04",2.0141
"OFF-AR-10002067","Newell 334",19.84,2,127,"2014-09-30",14.564
"OFF-AR-10002135","Boston Heavy-Duty Trimline Electric Pencil Sharpeners",48.2,2,58,"2014-06-25",32.9881
"OFF-AR-10002221","12 Colored Short Pencils",2.6,2,73,"2014-11-11",1.638
"OFF-AR-10002240","Panasonic KP-150 Electric Pencil Sharpener",37.74,2,97,"2013-10-22",26.418
"OFF-AR-10002255","Newell 346",2.88,2,98,"2014-06-05",2.0029
"OFF-AR-10002257","Eldon Spacemaker Box, Quick-Snap Lid, Clear",3.34,2,143,"2014-10-21",1.889
"OFF-AR-10002280","Staples",6.47,2,190,"2014-12-19",3.2134
"OFF-AR-10002335","DIXON Oriole Pencils",2.58,2,111,"2014-11-26",1.7354
"OFF-AR-10002375","Newell 351",3.28,2,95,"2014-06-11",2.2481
"OFF-AR-10002399","Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,2,126,"2014-06-16",2.3872
"OFF-AR-10002445","SANFORD Major Accent Highlighters",7.08,2,133,"2014-09-20",4.3141
"OFF-AR-10002467","Dixon Ticonderoga Pencils",2.98,2,142,"2014-03-20",2.102
"OFF-AR-10002578","Newell 335",2.88,2,168,"2014-12-19",2.0448
"OFF-AR-10002656","Sanford Liquid Accent Highlighters",6.68,2,197,"2014-07-30",3.8521
"OFF-AR-10002671","Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",173.91,2,139,"2011-12-05",97.3896
"OFF-AR-10002704","Boston 1900 Electric Pencil Sharpener",14.98,2,108,"2012-03-08",10.486
"OFF-AR-10002766","Prang Drawing Pencil Set",2.78,2,112,"2014-03-19",1.8474
"OFF-AR-10002804","Faber Castell Col-Erase Pencils",4.89,2,164,"2014-05-01",2.6895
"OFF-AR-10002818","Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener",21.98,2,146,"2014-11-09",15.386
"OFF-AR-10002833","Newell 322",1.82,2,135,"2014-07-30",1.2315
"OFF-AR-10002952","Stanley Contemporary Battery Pencil Sharpeners",13.35,2,174,"2012-12-06",8.722
"OFF-AR-10002956","Boston 16801 Nautilus Battery Pencil Sharpener",22.01,2,176,"2014-10-20",14.1438
"OFF-AR-10002987","Prismacolor Color Pencil Set",19.84,2,60,"2014-12-15",10.3829
"OFF-AR-10003045","Prang Colored Pencils",2.94,2,187,"2014-10-28",1.5288
"OFF-AR-10003056","Newell 341",4.28,2,112,"2014-04-29",2.9793
"OFF-AR-10003087","Staples",1.78,2,170,"2014-03-26",1.1867
"OFF-AR-10003156","50 Colored Long Pencils",10.16,2,140,"2014-04-08",7.2862
"OFF-AR-10003158","Fluorescent Highlighters by Dixon",3.98,2,180,"2014-09-14",2.2349
"OFF-AR-10003179","Dixon Ticonderoga Core-Lock Colored Pencils",9.11,2,131,"2014-10-23",5.3749
"OFF-AR-10003183","Avery Fluorescent Highlighter Four-Color Set",3.34,2,79,"2014-12-19",1.8481
"OFF-AR-10003190","Newell 32",2.88,2,55,"2013-04-23",1.9923
"OFF-AR-10003217","Newell 316",4.89,2,118,"2013-05-04",3.0229
"OFF-AR-10003251","Prang Drawing Pencil Set",2.78,2,191,"2014-10-21",1.511
"OFF-AR-10003338","Eberhard Faber 3 1/2"" Golf Pencils",7.44,2,87,"2014-09-11",5.2229
"OFF-AR-10003373","Boston School Pro Electric Pencil Sharpener, 1670",30.98,2,151,"2014-11-20",19.6723
"OFF-AR-10003394","Newell 332",2.94,2,189,"2014-11-22",2.0286
"OFF-AR-10003405","Dixon My First Ticonderoga Pencil, #2",5.85,2,89,"2014-05-31",3.5131
"OFF-AR-10003469","Nontoxic Chalk",1.76,2,197,"2014-11-03",0.7796
"OFF-AR-10003477","4009 Highlighters",1.34,2,88,"2013-01-23",0.8844
"OFF-AR-10003478","Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",8.14,2,93,"2014-10-03",4.0437
"OFF-AR-10003481","Newell 348",3.28,2,155,"2014-05-12",1.8915
"OFF-AR-10003504","Newell 347",4.28,2,153,"2014-11-27",2.8034
"OFF-AR-10003514","4009 Highlighters by Sanford",3.98,2,114,"2014-10-31",2.5942
"OFF-AR-10003560","Zebra Zazzle Fluorescent Highlighters",6.08,2,129,"2014-08-26",3.1859
"OFF-AR-10003582","Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",28.15,2,136,"2014-11-15",18.6916
"OFF-AR-10003602","Quartet Omega Colored Chalk, 12/Pack",5.84,2,107,"2014-09-10",2.7214
"OFF-AR-10003631","Staples",4.84,2,100,"2014-01-21",2.6749
"OFF-AR-10003651","Newell 350",3.28,2,63,"2014-11-01",2.1976
"OFF-AR-10003696","Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop",34.58,2,127,"2014-12-30",21.7854
"OFF-AR-10003723","Avery Hi-Liter Fluorescent Desk Style Markers",3.38,2,54,"2012-12-04",2.1294
"OFF-AR-10003727","Berol Giant Pencil Sharpener",16.99,2,106,"2014-10-03",10.4638
"OFF-AR-10003732","Newell 333",2.78,2,184,"2014-09-26",1.9359
"OFF-AR-10003752","Deluxe Chalkboard Eraser Cleaner",11.55,2,169,"2014-03-19",5.5848
"OFF-AR-10003759","Crayola Anti Dust Chalk, 12/Pack",1.82,2,197,"2014-11-25",0.9095
"OFF-AR-10003770","Newell 340",2.88,2,66,"2013-11-20",2.0448
"OFF-AR-10003772","Boston 16750 Black Compact Battery Pencil Sharpener",8.75,2,146,"2013-11-04",6.125
"OFF-AR-10003811","Newell 327",2.21,2,142,"2014-12-22",1.6133
"OFF-AR-10003829","Newell 35",3.28,2,182,"2014-09-10",2.1889
"OFF-AR-10003856","Newell 344",2.78,2,82,"2014-12-04",1.8595
"OFF-AR-10003876","Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",3.26,2,146,"2014-11-20",1.5358
"OFF-AR-10003896","Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",5.98,2,185,"2014-09-23",3.8272
"OFF-AR-10003903","Sanford 52201 APSCO Electric Pencil Sharpener",40.97,2,174,"2014-12-03",29.8496
"OFF-AR-10003958","Newell 337",3.28,2,195,"2014-03-11",1.804
"OFF-AR-10003986","Avery Hi-Liter Pen Style Six-Color Fluorescent Set",3.85,2,142,"2013-07-03",2.2715
"OFF-AR-10004010","Hunt Boston Vacuum Mount KS Pencil Sharpener",34.99,2,59,"2014-11-04",24.7729
"OFF-AR-10004022","Panasonic KP-380BK Classic Electric Pencil Sharpener",35.98,2,57,"2014-12-03",23.8449
"OFF-AR-10004027","Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",2.52,2,199,"2014-07-09",1.2348
"OFF-AR-10004042","BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",17.98,2,128,"2014-07-15",11.6151
"OFF-AR-10004062","Staples",10.48,2,138,"2014-08-08",7.86
"OFF-AR-10004078","Newell 312",5.84,2,200,"2014-08-13",3.2489
"OFF-AR-10004165","Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",2.28,2,167,"2013-08-27",1.1856
"OFF-AR-10004260","Boston 1799 Powerhouse Electric Pencil Sharpener",25.98,2,159,"2014-11-12",18.7056
"OFF-AR-10004269","Newell 31",4.13,2,56,"2013-12-31",2.8359
"OFF-AR-10004272","Newell 308",1.68,2,82,"2012-10-31",1.26
"OFF-AR-10004344","Bulldog Vacuum Base Pencil Sharpener",11.99,2,123,"2014-12-03",7.7007
"OFF-AR-10004441","BIC Brite Liner Highlighters",4.14,2,153,"2014-12-28",2.0844
"OFF-AR-10004456","Panasonic KP-4ABK Battery-Operated Pencil Sharpener",14.64,2,154,"2014-05-12",10.3944
"OFF-AR-10004511","Sanford Colorific Scented Colored Pencils, 12/Pack",4.28,2,128,"2011-06-02",2.9532
"OFF-AR-10004582","BIC Brite Liner Grip Highlighters",1.64,2,157,"2014-11-29",0.7322
"OFF-AR-10004587","Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,2,186,"2014-03-27",13.881
"OFF-AR-10004602","Boston KS Multi-Size Manual Pencil Sharpener",22.99,2,166,"2014-11-21",15.2286
"OFF-AR-10004648","Boston 19500 Mighty Mite Electric Pencil Sharpener",20.15,2,182,"2014-01-31",14.7095
"OFF-AR-10004685","Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",4.63,2,152,"2014-11-03",2.9539
"OFF-AR-10004691","Boston 1730 StandUp Electric Pencil Sharpener",21.38,2,133,"2014-06-13",15.8212
"OFF-AR-10004707","Staples",2.48,2,159,"2014-12-29",1.612
"OFF-AR-10004752","Blackstonian Pencils",2.67,2,155,"2014-05-07",1.8549
"OFF-AR-10004757","Crayola Colored Pencils",3.28,2,80,"2014-12-10",1.9877
"OFF-AR-10004790","Staples",11.97,2,57,"2014-11-21",7.0623
"OFF-AR-10004817","Colorific Watercolor Pencils",5.16,2,108,"2014-10-04",3.2883
"OFF-AR-10004930","Turquoise Lead Holder with Pocket Clip",6.7,2,193,"2013-09-18",4.1317
"OFF-AR-10004956","Newell 33",5.58,2,198,"2014-10-22",3.3368
"OFF-AR-10004974","Newell 342",3.28,2,145,"2013-04-02",2.3288
"OFF-AR-10004999","Newell 315",5.98,2,50,"2013-11-11",4.3702
"OFF-BI-10000014","Heavy-Duty E-Z-D Binders",10.91,2,179,"2014-12-11",4.2173
"OFF-BI-10000042","Pressboard Data Binder, Crimson, 12"" X 8 1/2""",5.34,2,97,"2013-07-18",1.9699
"OFF-BI-10000050","Angle-D Binders with Locking Rings, Label Holders",7.3,2,194,"2014-12-12",2.8974
"OFF-BI-10000069","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",15.01,2,95,"2014-11-21",6.4741
"OFF-BI-10000088","GBC Imprintable Covers",10.98,2,122,"2014-12-10",4.0626
"OFF-BI-10000136","Avery Non-Stick Heavy Duty View Round Locking Ring Binders",5.98,2,60,"2011-10-16",2.8704
"OFF-BI-10000138","Acco Translucent Poly Ring Binders",4.68,2,71,"2014-09-03",1.6969
"OFF-BI-10000145","Zipper Ring Binder Pockets",3.12,2,56,"2014-12-06",1.1459
"OFF-BI-10000174","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",5.8,2,54,"2014-12-15",2.1189
"OFF-BI-10000201","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.46,2,150,"2014-12-25",0.8413
"OFF-BI-10000216","Mead 1st Gear 2"" Zipper Binder, Asst. Colors",12.97,2,139,"2014-11-25",3.9775
"OFF-BI-10000279","Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",14.45,2,175,"2014-12-10",5.1298
"OFF-BI-10000285","XtraLife ClearVue Slant-D Ring Binders by Cardinal",7.84,2,142,"2014-04-24",2.8046
"OFF-BI-10000301","GBC Instant Report Kit",6.47,2,106,"2014-10-22",2.4107
"OFF-BI-10000309","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",15.22,2,72,"2014-10-15",5.7488
"OFF-BI-10000315","Poly Designer Cover & Back",18.99,2,163,"2014-05-19",7.5526
"OFF-BI-10000320","GBC Plastic Binding Combs",7.38,2,57,"2014-12-18",2.9372
"OFF-BI-10000343","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91,2,109,"2014-09-21",1.8602
"OFF-BI-10000404","Avery Printable Repositionable Plastic Tabs",8.6,2,173,"2014-11-20",3.698
"OFF-BI-10000474","Avery Recycled Flexi-View Covers for Binding Systems",16.03,2,96,"2014-11-06",5.9762
"OFF-BI-10000494","Acco Economy Flexible Poly Round Ring Binder",5.22,2,193,"2014-12-27",1.8618
"OFF-BI-10000545","GBC Ibimaster 500 Manual ProClick Binding System",760.98,2,159,"2014-01-13",271.0991
"OFF-BI-10000546","Avery Durable Binders",2.88,2,97,"2014-11-25",1.1549
"OFF-BI-10000591","Avery Binder Labels",3.89,2,140,"2014-05-31",1.6873
"OFF-BI-10000605","Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.81,2,96,"2014-12-18",1.5839
"OFF-BI-10000632","Satellite Sectional Post Binders",43.41,2,132,"2014-12-26",18.632
"OFF-BI-10000666","Surelock Post Binders",30.56,2,76,"2014-11-13",12.1397
"OFF-BI-10000756","Storex DuraTech Recycled Plastic Frosted Binders",4.24,2,118,"2014-11-08",1.7547
"OFF-BI-10000773","Insertable Tab Post Binder Dividers",8.02,2,90,"2014-09-23",2.8102
"OFF-BI-10000778","GBC VeloBinder Electric Binding Machine",120.98,2,179,"2014-10-14",36.6973
"OFF-BI-10000822","Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",5.38,2,97,"2014-09-24",1.9906
"OFF-BI-10000829","Avery Non-Stick Binders",4.49,2,77,"2014-09-18",2.0757
"OFF-BI-10000831","Storex Flexible Poly Binders with Double Pockets",2.64,2,166,"2014-10-23",0.9944
"OFF-BI-10000848","Angle-D Ring Binders",5.47,2,54,"2014-12-23",1.9223
"OFF-BI-10000948","GBC Laser Imprintable Binding System Covers, Desert Sand",14.27,2,91,"2013-12-20",5.5569
"OFF-BI-10000962","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",16.27,2,112,"2014-10-24",6.4447
"OFF-BI-10000977","Ibico Plastic Spiral Binding Combs",30.4,2,83,"2014-11-12",13.8805
"OFF-BI-10001031","Pressboard Data Binders by Wilson Jones",5.34,2,105,"2014-10-10",1.9165
"OFF-BI-10001036","Cardinal EasyOpen D-Ring Binders",9.14,2,118,"2014-11-11",3.1236
"OFF-BI-10001071","GBC ProClick Punch Binding System",63.98,2,97,"2014-07-31",28.9148
"OFF-BI-10001072","GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",15.16,2,108,"2014-01-30",6.6906
"OFF-BI-10001078","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",5.38,2,133,"2014-10-15",2.232
"OFF-BI-10001097","Avery Hole Reinforcements",6.23,2,165,"2014-12-11",2.1863
"OFF-BI-10001098","Acco D-Ring Binder w/DublLock",21.38,2,121,"2014-08-19",7.0692
"OFF-BI-10001107","GBC White Gloss Covers, Plain Front",14.48,2,102,"2014-10-02",5.8154
"OFF-BI-10001116","Wilson Jones 1"" Hanging DublLock Ring Binders",5.28,2,180,"2014-12-26",1.8491
"OFF-BI-10001120","Ibico EPK-21 Electric Binding System",1889.99,2,102,"2014-12-08",777.8036
"OFF-BI-10001132","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",5.38,2,65,"2014-09-20",2.1005
"OFF-BI-10001153","Ibico Recycled Grain-Textured Covers",34.54,2,91,"2014-04-01",11.355
"OFF-BI-10001191","Canvas Sectional Post Binders",25.46,2,54,"2014-11-22",9.1474
"OFF-BI-10001196","Avery Flip-Chart Easel Binder, Black",22.38,2,197,"2014-11-28",8.794
"OFF-BI-10001249","Avery Heavy-Duty EZD View Binder with Locking Rings",6.38,2,152,"2013-09-25",2.8663
"OFF-BI-10001267","Universal Recycled Hanging Pressboard Report Binders, Letter Size",6.17,2,141,"2014-05-19",2.4125
"OFF-BI-10001294","Fellowes Binding Cases",11.7,2,131,"2014-06-18",4.8045
"OFF-BI-10001308","GBC Standard Plastic Binding Systems' Combs",6.28,2,162,"2014-11-05",2.6439
"OFF-BI-10001359","GBC DocuBind TL300 Electric Binding System",896.99,2,125,"2014-10-04",354.9171
"OFF-BI-10001460","Plastic Binding Combs",15.15,2,118,"2014-09-20",6.2115
"OFF-BI-10001510","Deluxe Heavy-Duty Vinyl Round Ring Binder",22.92,2,101,"2014-12-20",9.2861
"OFF-BI-10001524","GBC Premium Transparent Covers with Diagonal Lined Pattern",20.98,2,125,"2014-12-21",7.3962
"OFF-BI-10001525","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",3.81,2,150,"2014-06-12",1.4231
"OFF-BI-10001543","GBC VeloBinder Manual Binding System",35.99,2,105,"2014-12-06",14.8999
"OFF-BI-10001553","SpineVue Locking Slant-D Ring Binders by Cardinal",9.14,2,53,"2014-12-04",3.0619
"OFF-BI-10001575","GBC Linen Binding Covers",30.98,2,96,"2014-05-01",10.5504
"OFF-BI-10001597","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,2,127,"2014-12-26",16.5925
"OFF-BI-10001617","GBC Wire Binding Combs",10.34,2,94,"2014-12-18",3.8258
"OFF-BI-10001628","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,2,146,"2014-12-17",4.1265
"OFF-BI-10001634","Wilson Jones Active Use Binders",7.28,2,164,"2014-09-05",2.9987
"OFF-BI-10001636","Ibico Plastic and Wire Spiral Binding Combs",8.43,2,165,"2014-12-10",3.2013
"OFF-BI-10001658","GBC Standard Therm-A-Bind Covers",24.92,2,160,"2014-11-24",9.1984
"OFF-BI-10001670","Vinyl Sectional Post Binders",37.7,2,94,"2014-12-25",12.5635
"OFF-BI-10001679","GBC Instant Index System for Binding Systems",8.88,2,130,"2014-12-25",2.9584
"OFF-BI-10001718","GBC DocuBind P50 Personal Binding Machine",63.98,2,165,"2014-12-26",26.1294
"OFF-BI-10001721","Trimflex Flexible Post Binders",21.38,2,158,"2014-06-18",8.1855
"OFF-BI-10001757","Pressboard Hanging Data Binders for Unburst Sheets",4.92,2,161,"2014-09-05",1.6964
"OFF-BI-10001758","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders",5.34,2,131,"2012-11-20",2.5377
"OFF-BI-10001759","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",3.81,2,140,"2014-12-02",1.2779
"OFF-BI-10001765","Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges",34.64,2,197,"2014-09-16",15.7455
"OFF-BI-10001787","Wilson Jones Four-Pocket Poly Binders",6.54,2,124,"2014-10-21",2.439
"OFF-BI-10001890","Avery Poly Binder Pockets",3.58,2,76,"2014-07-22",1.4404
"OFF-BI-10001900","DXL Angle-View Binders with Locking Rings, Black",5.99,2,81,"2014-12-25",2.2163
"OFF-BI-10001922","Storex Dura Pro Binders",5.94,2,102,"2014-12-29",2.1978
"OFF-BI-10001982","Wilson Jones Custom Binder Spines & Labels",5.44,2,84,"2013-04-26",1.6567
"OFF-BI-10001989","Premium Transparent Presentation Covers by GBC",20.98,2,63,"2014-11-28",9.3532
"OFF-BI-10002003","Ibico Presentation Index for Binding Systems",3.98,2,126,"2014-12-22",1.6716
"OFF-BI-10002012","Wilson Jones Easy Flow II Sheet Lifters",1.8,2,78,"2014-12-12",0.6877
"OFF-BI-10002026","Avery Arch Ring Binders",58.1,2,132,"2014-04-10",19.3219
"OFF-BI-10002049","UniKeep View Case Binders",4.89,2,92,"2014-06-04",1.9823
"OFF-BI-10002071","Fellowes Black Plastic Comb Bindings",5.81,2,179,"2014-12-06",2.1873
"OFF-BI-10002072","Cardinal Slant-D Ring Binders",8.69,2,98,"2014-10-31",3.752
"OFF-BI-10002082","GBC Twin Loop Wire Binding Elements",33.28,2,80,"2014-10-13",12.6676
"OFF-BI-10002103","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,2,180,"2014-12-31",3.1613
"OFF-BI-10002133","Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",42.8,2,131,"2014-08-20",14.3991
"OFF-BI-10002160","Acco Hanging Data Binders",3.81,2,133,"2013-09-02",1.385
"OFF-BI-10002194","Cardinal Hold-It CD Pocket",7.98,2,119,"2013-12-31",2.9526
"OFF-BI-10002215","Wilson Jones Hanging View Binder, White, 1""",7.1,2,142,"2014-09-27",3.1425
"OFF-BI-10002225","Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",20.64,2,161,"2014-09-04",7.7306
"OFF-BI-10002309","Avery Heavy-Duty EZD Binder With Locking Rings",5.58,2,126,"2013-09-20",2.1523
"OFF-BI-10002353","GBC VeloBind Cover Sets",15.44,2,121,"2014-06-05",5.5584
"OFF-BI-10002393","Binder Posts",5.74,2,90,"2014-11-04",2.3175
"OFF-BI-10002412","Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders",5.8,2,142,"2014-09-18",2.8525
"OFF-BI-10002414","GBC ProClick Spines for 32-Hole Punch",12.53,2,134,"2014-12-30",4.8763
"OFF-BI-10002429","Premier Elliptical Ring Binder, Black",30.44,2,129,"2014-12-03",10.8724
"OFF-BI-10002432","Wilson Jones Standard D-Ring Binders",5.06,2,108,"2014-09-10",2.2283
"OFF-BI-10002437","Recycled Premium Regency Composition Covers",15.28,2,50,"2013-11-19",5.348
"OFF-BI-10002498","Clear Mylar Reinforcing Strips",18.69,2,91,"2014-12-12",6.722
"OFF-BI-10002557","Presstex Flexible Ring Binders",4.55,2,115,"2014-06-05",1.8321
"OFF-BI-10002571","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",9.98,2,124,"2014-10-06",3.7556
"OFF-BI-10002609","Avery Hidden Tab Dividers for Binding Systems",2.98,2,71,"2014-02-26",1.1076
"OFF-BI-10002706","Avery Premier Heavy-Duty Binder with Round Locking Rings",14.28,2,186,"2014-11-06",5.5352
"OFF-BI-10002735","GBC Prestige Therm-A-Bind Covers",34.31,2,186,"2014-11-06",14.3046
"OFF-BI-10002764","Recycled Pressboard Report Cover with Reinforced Top Hinge",3.23,2,179,"2014-12-02",1.1039
"OFF-BI-10002794","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",40.98,2,150,"2014-09-22",13.8773
"OFF-BI-10002799","SlimView Poly Binder, 3/8""",5.18,2,72,"2014-10-22",2.2546
"OFF-BI-10002813","Avery Reinforcements for Hole-Punch Pages",1.98,2,135,"2014-12-29",0.7596
"OFF-BI-10002824","Recycled Easel Ring Binders",14.92,2,72,"2014-08-19",5.8998
"OFF-BI-10002827","Avery Durable Poly Binders",5.53,2,180,"2014-11-07",2.2053
"OFF-BI-10002852","Ibico Standard Transparent Covers",16.48,2,193,"2014-06-22",6.8683
"OFF-BI-10002854","Performers Binder/Pad Holder, Black",28.03,2,54,"2014-12-09",10.5424
"OFF-BI-10002867","GBC Recycled Regency Composition Covers",59.78,2,99,"2014-08-21",26.3952
"OFF-BI-10002897","Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",3.67,2,57,"2014-08-01",1.3717
"OFF-BI-10002931","Avery Trapezoid Extra Heavy Duty 4"" Binders",41.94,2,187,"2014-09-05",13.0014
