orderID,shipmentModeID,shippingDate,country,city,state,postalCode,region
CA-2011-123127,3,12/9/2011,United States,Long Beach,New York,11561,East
CA-2012-115945,3,1/7/2012,United States,Los Angeles,California,90045,West
CA-2012-136735,3,2/8/2012,United States,San Francisco,California,94110,West
US-2014-136189,3,12/12/2014,United States,Richmond,Virginia,23223,South
CA-2011-152345,2,3/1/2012,United States,Albuquerque,New Mexico,87105,West
US-2012-147662,3,19/2/2012,United States,Akron,Ohio,44312,East
CA-2013-153346,1,27/1/2013,United States,Plainfield,New Jersey,7060,East
CA-2014-118360,3,8/4/2014,United States,New York City,New York,10011,East
CA-2014-149853,3,10/10/2014,United States,Hialeah,Florida,33012,South
CA-2014-107909,3,7/9/2014,United States,Redmond,Washington,98052,West
CA-2012-112375,3,27/12/2012,United States,Daytona Beach,Florida,32114,South
CA-2012-154795,3,24/12/2012,United States,Bullhead City,Arizona,86442,West
CA-2012-125234,3,1/12/2012,United States,Los Angeles,California,90049,West
CA-2014-133501,3,2/9/2014,United States,Franklin,Tennessee,37064,South
US-2011-129609,4,22/3/2011,United States,Portage,Indiana,46368,Central
CA-2014-130309,3,22/12/2014,United States,Arlington,Virginia,22204,South
CA-2014-105410,1,23/3/2014,United States,San Francisco,California,94110,West
CA-2013-120355,3,26/9/2013,United States,New Rochelle,New York,10801,East
CA-2014-169894,2,30/11/2014,United States,Mesa,Arizona,85204,West
US-2014-100482,3,16/4/2014,United States,Lancaster,Ohio,43130,East
CA-2014-107748,2,13/12/2014,United States,Stockton,California,95207,West
CA-2014-153654,2,27/11/2014,United States,Asheville,North Carolina,28806,South
CA-2012-155600,2,7/12/2012,United States,Clarksville,Tennessee,37042,South
CA-2014-162565,4,12/12/2014,United States,Aurora,Illinois,60505,Central
CA-2013-127642,1,24/5/2013,United States,Warwick,Rhode Island,2886,East
US-2014-163195,2,22/2/2014,United States,Lafayette,Louisiana,70506,South
CA-2014-111332,2,23/5/2014,United States,Fargo,North Dakota,58103,Central
CA-2014-117044,2,14/9/2014,United States,Chicago,Illinois,60623,Central
US-2013-165078,3,11/11/2013,United States,Lawrence,Indiana,46226,Central
US-2014-169320,2,26/7/2014,United States,Elkhart,Indiana,46514,Central
CA-2013-158575,3,25/11/2013,United States,Kent,Ohio,44240,East
CA-2011-166954,3,30/4/2011,United States,San Gabriel,California,91776,West
CA-2012-140830,2,2/12/2012,United States,Henderson,Kentucky,42420,South
CA-2012-152891,3,30/10/2012,United States,San Francisco,California,94110,West
US-2012-122784,3,27/7/2012,United States,Highland Park,Illinois,60035,Central
CA-2013-156811,3,3/11/2013,United States,San Francisco,California,94122,West
CA-2014-111556,1,23/11/2014,United States,New York City,New York,10035,East
CA-2013-108868,3,13/9/2013,United States,Dallas,Texas,75081,Central
CA-2011-142965,4,20/7/2011,United States,Springfield,Ohio,45503,East
CA-2013-148740,3,20/11/2013,United States,San Diego,California,92024,West
US-2011-138758,3,11/7/2011,United States,Philadelphia,Pennsylvania,19120,East
CA-2013-131737,4,18/3/2013,United States,Columbia,Maryland,21044,East
CA-2013-114538,1,28/12/2013,United States,Colorado Springs,Colorado,80906,West
CA-2011-127936,1,4/9/2011,United States,New York City,New York,10009,East
CA-2012-164336,3,10/7/2012,United States,Philadelphia,Pennsylvania,19140,East
CA-2013-100041,3,26/11/2013,United States,Columbus,Indiana,47201,Central
US-2011-154879,3,11/5/2011,United States,Los Angeles,California,90004,West
CA-2011-130624,1,24/6/2011,United States,New York City,New York,10024,East
CA-2014-132339,3,24/8/2014,United States,Lawrence,Massachusetts,1841,East
CA-2011-153983,3,6/12/2011,United States,San Francisco,California,94122,West
CA-2014-112900,2,13/4/2014,United States,Detroit,Michigan,48205,Central
CA-2011-160157,3,27/12/2011,United States,Hamilton,Ohio,45011,East
CA-2011-139633,3,24/12/2011,United States,Columbus,Ohio,43229,East
CA-2012-163090,2,21/11/2012,United States,Chicago,Illinois,60610,Central
CA-2011-117016,3,9/3/2011,United States,Margate,Florida,33063,South
CA-2014-159464,1,20/5/2014,United States,Sandy Springs,Georgia,30328,South
US-2014-103226,3,29/9/2014,United States,Albuquerque,New Mexico,87105,West
CA-2014-119452,3,28/3/2014,United States,Tulsa,Oklahoma,74133,Central
CA-2014-147725,4,15/9/2014,United States,Orange,New Jersey,7050,East
CA-2013-168893,2,9/11/2013,United States,Henderson,Kentucky,42420,South
CA-2013-163398,3,9/5/2013,United States,Chicago,Illinois,60653,Central
CA-2013-162726,3,3/1/2014,United States,Port Arthur,Texas,77642,Central
US-2013-111290,3,27/7/2013,United States,Westland,Michigan,48185,Central
US-2011-147704,3,21/11/2011,United States,Bloomington,Indiana,47401,Central
CA-2012-121965,3,23/6/2012,United States,Los Angeles,California,90032,West
CA-2013-147137,1,7/7/2013,United States,San Francisco,California,94109,West
US-2012-146745,3,8/9/2012,United States,San Francisco,California,94110,West
CA-2014-115175,3,13/8/2014,United States,San Jose,California,95123,West
CA-2014-105851,3,21/3/2014,United States,Denver,Colorado,80219,West
US-2014-125717,1,2/10/2014,United States,Aurora,Colorado,80013,West
CA-2012-163895,3,11/8/2012,United States,Boise,Idaho,83704,West
CA-2014-168641,3,2/12/2014,United States,New York City,New York,10035,East
CA-2014-156895,3,13/5/2014,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-121300,4,30/9/2014,United States,Mentor,Ohio,44060,East
CA-2014-130211,4,23/10/2014,United States,Lawton,Oklahoma,73505,Central
CA-2011-147235,3,28/3/2011,United States,New York City,New York,10024,East
CA-2013-109365,3,9/11/2013,United States,Los Angeles,California,90049,West
CA-2012-162621,3,11/9/2012,United States,Houston,Texas,77036,Central
CA-2014-105921,3,22/8/2014,United States,Los Angeles,California,90032,West
CA-2011-150798,2,3/12/2011,United States,Columbus,Ohio,43229,East
CA-2014-112753,3,24/6/2014,United States,Los Angeles,California,90032,West
CA-2014-155075,3,10/12/2014,United States,Philadelphia,Pennsylvania,19140,East
CA-2011-103401,3,26/11/2011,United States,San Francisco,California,94110,West
CA-2013-124814,3,17/4/2013,United States,Bakersfield,California,93309,West
CA-2011-116757,3,4/7/2011,United States,Houston,Texas,77095,Central
US-2011-138247,3,29/12/2011,United States,Los Angeles,California,90045,West
CA-2014-167003,3,30/5/2014,United States,Los Angeles,California,90036,West
CA-2013-119935,3,15/11/2013,United States,Springfield,Missouri,65807,Central
CA-2013-118969,1,4/10/2013,United States,Phoenix,Arizona,85023,West
CA-2013-145240,1,9/9/2013,United States,Houston,Texas,77070,Central
CA-2013-120873,2,2/11/2013,United States,Hampton,Virginia,23666,South
US-2014-111920,3,27/10/2014,United States,Tulsa,Oklahoma,74133,Central
US-2013-128678,3,21/9/2013,United States,Seattle,Washington,98105,West
CA-2013-101385,3,2/10/2013,United States,San Francisco,California,94109,West
CA-2014-107167,3,15/6/2014,United States,Jacksonville,Florida,32216,South
CA-2011-109491,3,27/2/2011,United States,Richmond,Indiana,47374,Central
CA-2014-105445,2,26/2/2014,United States,Louisville,Colorado,80027,West
CA-2011-107454,3,6/11/2011,United States,New York City,New York,10024,East
US-2014-105046,3,24/7/2014,United States,Rome,New York,13440,East
CA-2014-152856,2,11/9/2014,United States,Marion,Ohio,43302,East
CA-2013-134691,3,19/11/2013,United States,Houston,Texas,77041,Central
CA-2013-118759,1,18/11/2013,United States,New York City,New York,10009,East
CA-2011-140403,4,10/10/2011,United States,Manteca,California,95336,West
CA-2012-163104,3,26/3/2012,United States,Los Angeles,California,90004,West
CA-2014-138464,3,13/7/2014,United States,Seattle,Washington,98115,West
CA-2012-104129,3,2/3/2012,United States,Providence,Rhode Island,2908,East
US-2014-132206,3,22/6/2014,United States,Chicago,Illinois,60653,Central
CA-2014-113474,1,1/4/2014,United States,Oklahoma City,Oklahoma,73120,Central
CA-2012-126557,2,17/7/2012,United States,Chicago,Illinois,60610,Central
US-2014-107636,1,3/5/2014,United States,Manchester,Connecticut,6040,East
US-2011-165862,3,17/7/2011,United States,Los Angeles,California,90049,West
US-2011-106334,3,2/1/2012,United States,San Francisco,California,94122,West
CA-2013-101448,2,2/3/2013,United States,La Crosse,Wisconsin,54601,Central
CA-2012-130218,1,26/3/2012,United States,Florence,South Carolina,29501,South
US-2014-117331,3,29/10/2014,United States,Glendale,Arizona,85301,West
CA-2011-127383,3,5/1/2012,United States,El Paso,Texas,79907,Central
CA-2011-110219,1,8/5/2011,United States,San Antonio,Texas,78207,Central
CA-2012-118871,2,9/12/2012,United States,Los Angeles,California,90049,West
CA-2014-129490,3,1/10/2014,United States,Miramar,Florida,33023,South
CA-2011-101175,3,14/12/2011,United States,Mesa,Arizona,85204,West
US-2014-149510,3,11/12/2014,United States,Fayetteville,North Carolina,28314,South
CA-2012-111990,3,13/11/2012,United States,Houston,Texas,77095,Central
CA-2011-169460,2,21/4/2011,United States,San Jose,California,95123,West
US-2012-152128,2,27/5/2012,United States,Wichita,Kansas,67212,Central
CA-2014-126662,3,22/7/2014,United States,Los Angeles,California,90036,West
CA-2013-139395,3,19/12/2013,United States,Jackson,Michigan,49201,Central
US-2011-121734,3,16/4/2011,United States,Lewiston,Idaho,83501,West
CA-2012-110947,3,15/6/2012,United States,Hampton,Virginia,23666,South
US-2011-150126,3,2/8/2011,United States,New York City,New York,10035,East
CA-2012-164427,3,6/8/2012,United States,Hattiesburg,Mississippi,39401,South
CA-2013-120250,1,23/9/2013,United States,Philadelphia,Pennsylvania,19140,East
CA-2013-121993,1,13/6/2013,United States,Philadelphia,Pennsylvania,19140,East
US-2013-100405,2,29/8/2013,United States,Los Angeles,California,90045,West
US-2014-163790,2,5/11/2014,United States,Danville,California,94526,West
CA-2013-129868,3,1/1/2014,United States,Los Angeles,California,90004,West
CA-2013-140564,2,11/12/2013,United States,Washington,District of Columbia,20016,East
US-2014-169502,3,2/9/2014,United States,Milwaukee,Wisconsin,53209,Central
CA-2012-146948,3,20/7/2012,United States,Baltimore,Maryland,21215,East
US-2012-113327,2,29/5/2012,United States,Jacksonville,North Carolina,28540,South
CA-2012-135020,3,2/6/2012,United States,Rochester,New York,14609,East
US-2014-141852,3,15/11/2014,United States,Oceanside,California,92054,West
CA-2013-109407,2,26/1/2013,United States,Gulfport,Mississippi,39503,South
US-2014-165953,3,7/1/2014,United States,Jacksonville,Florida,32216,South
CA-2013-144540,3,11/9/2013,United States,Houston,Texas,77070,Central
CA-2012-159863,2,7/9/2012,United States,Houston,Texas,77095,Central
CA-2012-117800,3,26/9/2012,United States,Everett,Massachusetts,2149,East
CA-2014-145219,1,26/12/2014,United States,Los Angeles,California,90049,West
CA-2012-161214,2,8/10/2012,United States,Wilmington,Delaware,19805,East
CA-2014-147228,3,15/9/2014,United States,Columbia,Tennessee,38401,South
CA-2013-101336,3,19/11/2013,United States,New York City,New York,10011,East
US-2012-126235,4,15/10/2012,United States,Mount Pleasant,Michigan,48858,Central
CA-2014-168396,2,9/8/2014,United States,San Francisco,California,94122,West
CA-2012-130456,3,26/8/2012,United States,San Francisco,California,94122,West
CA-2014-116288,3,18/3/2014,United States,San Francisco,California,94122,West
CA-2014-168228,1,30/4/2014,United States,Los Angeles,California,90045,West
CA-2013-102162,3,17/9/2013,United States,Newport News,Virginia,23602,South
CA-2014-130141,2,25/10/2014,United States,Fort Collins,Colorado,80525,West
CA-2012-147501,3,6/8/2012,United States,Seattle,Washington,98105,West
CA-2013-143910,3,17/8/2013,United States,New York City,New York,10011,East
CA-2011-146885,3,5/6/2011,United States,Richmond,Virginia,23223,South
CA-2013-139556,3,2/5/2013,United States,New York City,New York,10009,East
CA-2014-129357,3,20/5/2014,United States,Seattle,Washington,98103,West
CA-2014-150987,3,13/4/2014,United States,San Francisco,California,94110,West
CA-2014-132647,3,24/2/2014,United States,Perth Amboy,New Jersey,8861,East
CA-2014-159107,2,27/6/2014,United States,San Francisco,California,94110,West
CA-2011-160738,3,10/5/2011,United States,Freeport,Illinois,61032,Central
CA-2012-112130,3,7/5/2012,United States,Philadelphia,Pennsylvania,19140,East
CA-2013-111409,3,23/9/2013,United States,Jacksonville,Florida,32216,South
CA-2013-116232,3,27/9/2013,United States,Pembroke Pines,Florida,33024,South
CA-2013-116547,3,17/1/2013,United States,Seattle,Washington,98115,West
US-2014-133200,3,12/5/2014,United States,Fort Worth,Texas,76106,Central
CA-2013-133550,3,7/8/2013,United States,Detroit,Michigan,48205,Central
CA-2014-139416,2,30/3/2014,United States,Philadelphia,Pennsylvania,19120,East
CA-2011-114510,3,19/3/2011,United States,Logan,Utah,84321,West
CA-2013-169215,2,19/7/2013,United States,Auburn,New York,13021,East
CA-2013-127698,4,2/12/2013,United States,Raleigh,North Carolina,27604,South
CA-2013-159912,3,4/9/2013,United States,Philadelphia,Pennsylvania,19120,East
CA-2013-101987,3,1/7/2013,United States,Richmond,Indiana,47374,Central
US-2014-154851,3,4/4/2014,United States,Lancaster,Pennsylvania,17602,East
CA-2011-138681,1,22/12/2011,United States,Tucson,Arizona,85705,West
US-2012-138121,4,17/12/2012,United States,Detroit,Michigan,48205,Central
CA-2014-140298,3,18/5/2014,United States,Austin,Texas,78745,Central
CA-2013-166240,3,29/6/2013,United States,Houston,Texas,77095,Central
CA-2013-158435,1,19/5/2013,United States,Waterbury,Connecticut,6708,East
CA-2014-138149,1,1/7/2014,United States,Los Angeles,California,90049,West
CA-2011-112403,4,31/3/2011,United States,Philadelphia,Pennsylvania,19120,East
CA-2011-108273,3,21/12/2011,United States,Huntsville,Texas,77340,Central
CA-2014-121643,1,21/5/2014,United States,Portland,Oregon,97206,West
US-2012-122910,3,16/5/2012,United States,Louisville,Colorado,80027,West
CA-2014-143126,2,8/12/2014,United States,Seattle,Washington,98115,West
CA-2012-129042,3,17/12/2012,United States,Baltimore,Maryland,21215,East
CA-2012-109736,1,11/10/2012,United States,San Francisco,California,94109,West
CA-2012-142601,2,20/4/2012,United States,Los Angeles,California,90004,West
CA-2011-106229,2,11/6/2011,United States,Aurora,Illinois,60505,Central
US-2014-135230,3,8/9/2014,United States,Seattle,Washington,98103,West
CA-2013-159653,4,23/5/2013,United States,Athens,Georgia,30605,South
CA-2013-131968,3,16/11/2013,United States,Apopka,Florida,32712,South
CA-2011-119151,2,29/11/2011,United States,New York City,New York,10009,East
CA-2011-123323,3,12/11/2011,United States,San Francisco,California,94110,West
CA-2013-124681,2,24/7/2013,United States,Dallas,Texas,75217,Central
US-2012-103996,2,31/3/2012,United States,San Diego,California,92105,West
CA-2013-120530,3,13/4/2013,United States,New York City,New York,10035,East
CA-2012-155054,3,19/6/2012,United States,Lewiston,Maine,4240,East
CA-2012-105725,3,24/2/2012,United States,Long Beach,California,90805,West
CA-2014-164364,3,17/11/2014,United States,Seattle,Washington,98115,West
CA-2014-168123,4,6/3/2014,United States,Rochester,Minnesota,55901,Central
CA-2013-120005,4,4/3/2013,United States,San Francisco,California,94110,West
CA-2013-123526,1,26/12/2013,United States,Seattle,Washington,98103,West
CA-2013-127649,1,10/10/2013,United States,Spokane,Washington,99207,West
CA-2013-159989,3,14/12/2013,United States,Franklin,Tennessee,37064,South
CA-2014-103499,3,25/11/2014,United States,Jackson,Tennessee,38301,South
US-2012-167220,3,16/12/2012,United States,Austin,Texas,78745,Central
CA-2014-126354,3,9/2/2014,United States,Pembroke Pines,Florida,33024,South
CA-2014-169817,3,26/9/2014,United States,Philadelphia,Pennsylvania,19143,East
US-2014-144582,3,6/5/2014,United States,Danville,Illinois,61832,Central
CA-2011-121573,3,7/11/2011,United States,New York City,New York,10009,East
CA-2013-117660,3,5/1/2014,United States,Columbus,Ohio,43229,East
CA-2011-112851,3,21/9/2011,United States,Chula Vista,California,91911,West
CA-2014-123701,1,28/11/2014,United States,San Francisco,California,94110,West
CA-2012-118227,3,28/4/2012,United States,New York City,New York,10009,East
CA-2012-123155,1,12/3/2012,United States,San Antonio,Texas,78207,Central
CA-2014-158883,4,4/6/2014,United States,Jacksonville,North Carolina,28540,South
US-2013-114888,2,25/9/2013,United States,San Francisco,California,94109,West
US-2011-167262,2,3/11/2011,United States,Avondale,Arizona,85323,West
CA-2014-119746,3,28/11/2014,United States,Chicago,Illinois,60610,Central
CA-2014-108091,3,22/11/2014,United States,Escondido,California,92025,West
CA-2013-101630,2,23/2/2013,United States,Long Beach,New York,11561,East
CA-2014-132346,3,12/11/2014,United States,Newark,Delaware,19711,East
CA-2011-150301,1,10/7/2011,United States,Buffalo,New York,14215,East
CA-2011-159310,3,12/11/2011,United States,Houston,Texas,77070,Central
US-2014-147984,3,2/2/2014,United States,Wichita,Kansas,67212,Central
CA-2012-104346,3,16/12/2012,United States,Colorado Springs,Colorado,80906,West
US-2012-141684,3,4/7/2012,United States,New York City,New York,10011,East
CA-2012-144722,3,23/3/2012,United States,Los Angeles,California,90036,West
CA-2012-120516,3,17/8/2012,United States,Marietta,Georgia,30062,South
US-2013-148901,3,20/5/2013,United States,Jacksonville,Florida,32216,South
CA-2014-136364,2,18/7/2014,United States,Philadelphia,Pennsylvania,19140,East
CA-2012-137708,2,25/11/2012,United States,Los Angeles,California,90008,West
CA-2011-149055,3,28/11/2011,United States,Philadelphia,Pennsylvania,19134,East
CA-2012-151589,1,30/12/2012,United States,Eau Claire,Wisconsin,54703,Central
CA-2013-121370,2,20/11/2013,United States,Philadelphia,Pennsylvania,19134,East
CA-2013-111696,1,11/5/2013,United States,Los Angeles,California,90004,West
CA-2011-139598,3,31/12/2011,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-117436,3,15/6/2014,United States,Norwich,Connecticut,6360,East
CA-2012-140025,3,11/4/2012,United States,San Antonio,Texas,78207,Central
CA-2013-134222,4,12/7/2013,United States,Yuma,Arizona,85364,West
CA-2013-140018,3,27/11/2013,United States,Columbus,Ohio,43229,East
US-2014-136707,1,16/11/2014,United States,Los Angeles,California,90036,West
CA-2011-152562,3,8/11/2011,United States,Richmond,Kentucky,40475,South
CA-2013-152408,3,22/5/2013,United States,New York City,New York,10035,East
CA-2011-120278,3,12/11/2011,United States,Wausau,Wisconsin,54401,Central
CA-2014-167661,3,11/10/2014,United States,San Francisco,California,94110,West
CA-2014-106831,1,4/6/2014,United States,Dublin,Ohio,43017,East
CA-2014-154123,3,26/11/2014,United States,Henderson,Kentucky,42420,South
CA-2013-136049,3,29/12/2013,United States,Bowling Green,Ohio,43402,East
CA-2014-118402,3,5/10/2014,United States,Memphis,Tennessee,38109,South
US-2013-139388,1,10/11/2013,United States,Lakewood,New Jersey,8701,East
US-2011-128685,1,5/4/2011,United States,Los Angeles,California,90008,West
CA-2012-124044,2,26/7/2012,United States,Rochester,New York,14609,East
CA-2011-164469,2,27/6/2011,United States,Salem,Oregon,97301,West
CA-2011-107818,3,14/9/2011,United States,Pasco,Washington,99301,West
CA-2011-113320,2,15/12/2011,United States,Oakland,California,94601,West
CA-2012-137526,3,17/1/2012,United States,Los Angeles,California,90004,West
CA-2014-136063,3,20/12/2014,United States,Oak Park,Illinois,60302,Central
CA-2013-101546,3,25/12/2013,United States,Morristown,New Jersey,7960,East
CA-2011-138940,2,16/4/2011,United States,Austin,Texas,78745,Central
CA-2013-125164,3,15/11/2013,United States,New York City,New York,10011,East
CA-2014-163531,3,1/7/2014,United States,New York City,New York,10024,East
CA-2014-122490,3,19/11/2014,United States,Seattle,Washington,98103,West
CA-2014-131366,3,30/11/2014,United States,Lancaster,Pennsylvania,17602,East
CA-2014-164042,3,28/5/2014,United States,Houston,Texas,77095,Central
CA-2011-132864,3,7/12/2011,United States,Columbus,Ohio,43229,East
US-2011-155817,3,9/10/2011,United States,Durham,North Carolina,27707,South
US-2013-131891,1,1/8/2013,United States,Pensacola,Florida,32503,South
CA-2014-143567,2,6/11/2014,United States,Henderson,Kentucky,42420,South
CA-2014-104080,3,16/3/2014,United States,Anaheim,California,92804,West
CA-2011-151379,3,20/12/2011,United States,Detroit,Michigan,48227,Central
CA-2013-163167,2,2/12/2013,United States,Marietta,Georgia,30062,South
CA-2013-135776,3,31/12/2013,United States,Seattle,Washington,98103,West
US-2011-122021,1,17/10/2011,United States,Parma,Ohio,44134,East
CA-2013-130484,3,28/8/2013,United States,Gresham,Oregon,97030,West
CA-2014-120936,3,22/12/2014,United States,Anaheim,California,92804,West
CA-2014-110884,3,13/3/2014,United States,New York City,New York,10035,East
US-2011-161613,2,3/12/2011,United States,Houston,Texas,77070,Central
US-2011-146353,2,16/10/2011,United States,Concord,New Hampshire,3301,East
CA-2011-133809,2,23/11/2011,United States,Fairfield,Ohio,45014,East
CA-2014-127306,3,19/1/2014,United States,Johnson City,Tennessee,37604,South
CA-2012-161830,2,26/9/2012,United States,Seattle,Washington,98105,West
CA-2014-163125,2,12/10/2014,United States,League City,Texas,77573,Central
CA-2013-160304,3,7/1/2013,United States,Gaithersburg,Maryland,20877,East
CA-2014-101728,3,24/8/2014,United States,Chicago,Illinois,60653,Central
CA-2014-114055,2,30/12/2014,United States,Huntsville,Alabama,35810,South
CA-2014-126438,1,14/9/2014,United States,Lawrence,Massachusetts,1841,East
CA-2014-117653,3,24/10/2014,United States,Chicago,Illinois,60623,Central
CA-2014-143245,3,7/12/2014,United States,Fairfield,Connecticut,6824,East
US-2011-138828,1,3/9/2011,United States,New York City,New York,10009,East
CA-2014-143651,3,31/3/2014,United States,Seattle,Washington,98103,West
CA-2012-106978,3,4/10/2012,United States,Aurora,Colorado,80013,West
CA-2012-155124,3,21/3/2012,United States,Lehi,Utah,84043,West
CA-2014-150931,3,14/1/2014,United States,Tuscaloosa,Alabama,35401,South
CA-2011-157147,3,19/1/2011,United States,San Francisco,California,94109,West
CA-2012-156482,3,13/2/2012,United States,Wilmington,Delaware,19805,East
CA-2014-106782,3,28/12/2014,United States,Lafayette,Indiana,47905,Central
CA-2013-151372,1,7/9/2013,United States,Redondo Beach,California,90278,West
CA-2011-102085,3,9/10/2011,United States,Seattle,Washington,98115,West
CA-2014-107125,3,3/12/2014,United States,Los Angeles,California,90045,West
CA-2013-125815,2,2/11/2013,United States,New York City,New York,10009,East
CA-2012-144190,3,13/6/2012,United States,Royal Oak,Michigan,48073,Central
CA-2014-117926,2,13/12/2014,United States,San Francisco,California,94109,West
CA-2012-153906,3,20/3/2012,United States,New York City,New York,10009,East
CA-2011-160262,2,13/6/2011,United States,North Las Vegas,Nevada,89031,West
CA-2012-127607,3,26/3/2012,United States,Carrollton,Texas,75007,Central
CA-2013-166226,3,23/11/2013,United States,Los Angeles,California,90008,West
CA-2011-156587,1,8/3/2011,United States,Seattle,Washington,98103,West
CA-2013-141180,2,20/5/2013,United States,Fort Lauderdale,Florida,33311,South
CA-2012-109708,2,28/5/2012,United States,Columbia,Tennessee,38401,South
CA-2012-122406,2,5/8/2012,United States,Providence,Rhode Island,2908,East
US-2013-153815,1,10/11/2013,United States,Jacksonville,Florida,32216,South
CA-2013-164896,3,13/11/2013,United States,Oceanside,California,92054,West
CA-2012-142202,2,23/9/2012,United States,Jacksonville,Florida,32216,South
CA-2012-165050,1,9/12/2012,United States,New York City,New York,10024,East
US-2013-131114,2,14/12/2013,United States,Chicago,Illinois,60610,Central
CA-2011-160066,3,22/11/2011,United States,Huntington Beach,California,92646,West
CA-2013-109925,2,11/11/2013,United States,San Diego,California,92105,West
CA-2012-160696,3,10/9/2012,United States,Nashville,Tennessee,37211,South
CA-2011-125171,4,3/9/2011,United States,New York City,New York,10009,East
CA-2013-149279,3,29/4/2013,United States,Colorado Springs,Colorado,80906,West
CA-2014-107321,3,5/9/2014,United States,San Francisco,California,94110,West
US-2014-122714,3,14/12/2014,United States,Chicago,Illinois,60653,Central
CA-2012-153038,3,25/12/2012,United States,Memphis,Tennessee,38109,South
CA-2011-132227,3,10/11/2011,United States,New York City,New York,10011,East
CA-2014-155824,3,16/3/2014,United States,Raleigh,North Carolina,27604,South
CA-2013-129238,3,4/2/2013,United States,Los Angeles,California,90045,West
CA-2014-159688,3,13/5/2014,United States,Los Angeles,California,90004,West
CA-2013-136126,4,25/5/2013,United States,Newport News,Virginia,23602,South
CA-2013-155033,3,13/10/2013,United States,Los Angeles,California,90032,West
CA-2011-156006,2,2/5/2011,United States,Jackson,Mississippi,39212,South
CA-2012-158659,2,14/11/2012,United States,Richmond,Indiana,47374,Central
CA-2012-169796,3,14/11/2012,United States,New York City,New York,10035,East
CA-2012-102876,3,14/9/2012,United States,Philadelphia,Pennsylvania,19134,East
US-2014-139647,1,14/5/2014,United States,Phoenix,Arizona,85023,West
US-2014-160465,3,27/7/2014,United States,Cleveland,Ohio,44105,East
CA-2011-153850,3,29/11/2011,United States,Toledo,Ohio,43615,East
CA-2011-127558,1,18/11/2011,United States,Los Angeles,California,90008,West
CA-2014-136511,2,26/3/2014,United States,New York City,New York,10011,East
CA-2013-133795,3,25/12/2013,United States,San Diego,California,92037,West
US-2014-130953,3,4/8/2014,United States,Oklahoma City,Oklahoma,73120,Central
CA-2011-151792,2,7/9/2011,United States,Chicago,Illinois,60653,Central
CA-2014-139304,3,3/2/2014,United States,San Francisco,California,94109,West
CA-2013-155166,3,3/1/2014,United States,Vineland,New Jersey,8360,East
CA-2012-103954,2,13/8/2012,United States,Milwaukee,Wisconsin,53209,Central
CA-2011-169803,3,12/4/2011,United States,Seattle,Washington,98115,West
CA-2014-141719,2,22/11/2014,United States,Naperville,Illinois,60540,Central
CA-2012-136469,1,12/7/2012,United States,Wilmington,Delaware,19805,East
CA-2013-158694,2,14/11/2013,United States,Los Angeles,California,90036,West
US-2011-104759,3,4/4/2011,United States,Chicago,Illinois,60610,Central
CA-2012-150511,3,24/9/2012,United States,Des Moines,Washington,98198,West
CA-2012-134922,3,11/11/2012,United States,Philadelphia,Pennsylvania,19140,East
US-2014-120607,4,20/5/2014,United States,Atlanta,Georgia,30318,South
CA-2012-141243,2,8/1/2012,United States,Dallas,Texas,75217,Central
CA-2012-162166,1,11/9/2012,United States,Moreno Valley,California,92553,West
CA-2013-120796,3,8/4/2013,United States,Philadelphia,Pennsylvania,19140,East
CA-2013-109722,2,8/12/2013,United States,Georgetown,Kentucky,40324,South
CA-2012-136798,3,12/5/2012,United States,Minneapolis,Minnesota,55407,Central
CA-2014-122196,1,25/9/2014,United States,Wilmington,Delaware,19805,East
CA-2014-142090,3,8/12/2014,United States,Burlington,North Carolina,27217,South
CA-2014-160934,3,20/1/2014,United States,Los Angeles,California,90008,West
CA-2011-124478,3,12/8/2011,United States,Trenton,Michigan,48183,Central
CA-2012-145485,4,5/11/2012,United States,San Francisco,California,94109,West
CA-2014-151071,2,30/4/2014,United States,Los Angeles,California,90049,West
CA-2011-134572,2,22/4/2011,United States,Houston,Texas,77070,Central
CA-2014-143217,3,18/11/2014,United States,Milwaukee,Wisconsin,53209,Central
US-2014-133312,3,30/11/2014,United States,San Francisco,California,94122,West
US-2012-137533,4,18/12/2012,United States,Cleveland,Ohio,44105,East
CA-2013-155138,3,13/9/2013,United States,Monroe,North Carolina,28110,South
CA-2013-108350,2,10/6/2013,United States,Lowell,Massachusetts,1852,East
CA-2012-144302,3,23/6/2012,United States,Dallas,Texas,75081,Central
CA-2012-109001,3,9/3/2012,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-132738,1,8/8/2014,United States,Loveland,Colorado,80538,West
CA-2014-156720,3,4/1/2015,United States,Loveland,Colorado,80538,West
CA-2012-119102,3,27/5/2012,United States,Woonsocket,Rhode Island,2895,East
US-2011-140452,3,10/12/2011,United States,Chicago,Illinois,60610,Central
CA-2012-141936,3,12/8/2012,United States,Bakersfield,California,93309,West
CA-2011-158442,4,17/3/2011,United States,Dallas,Texas,75217,Central
CA-2012-167374,2,30/3/2012,United States,Philadelphia,Pennsylvania,19140,East
CA-2011-116568,3,20/12/2011,United States,Deltona,Florida,32725,South
CA-2012-147102,3,26/9/2012,United States,Columbus,Georgia,31907,South
